Nombre,Especie,Descripción,Sector,Índice de referencia,País de origen,Moneda,Mercado,Fecha,Cierre,Apertura,Máximo,Mínimo,Volumen,Variación diaria %
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/16/2025,172.58,173.93,174.44,170.38,1.48M,1.97%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/15/2025,169.24,168.6,171.2,167.95,1.02M,0.15%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/14/2025,168.99,164,169.87,163.12,1.54M,1.65%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/11/2025,166.25,163.27,167.36,161.5,2.13M,5.57%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/10/2025,157.48,151.81,159.49,150.54,1.77M,4.83%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/9/2025,150.22,148.04,152.5,145.39,1.89M,5.02%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/8/2025,143.04,150.5,150.69,142.08,1.24M,-1.66%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/7/2025,145.45,141.48,150.19,140.03,1.43M,0.30%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/4/2025,145.02,155,155.97,144.76,1.96M,-8.63%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/3/2025,158.72,153.21,161.36,150.93,1.17M,1.09%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/2/2025,157.01,157.18,157.56,155.71,589.50K,-0.39%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,4/1/2025,157.63,157.45,158.77,155.97,740.39K,0.04%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/31/2025,157.56,157.32,157.96,154.95,757.41K,1.34%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/28/2025,155.47,157.36,159.38,155.29,737.48K,-1.13%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/27/2025,157.24,154.29,157.29,153.96,808.60K,2.58%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/26/2025,153.28,155.88,156.37,152.92,488.25K,-1.63%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/25/2025,155.82,157.75,158.52,154.83,820.55K,0.02%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/24/2025,155.79,156.24,157.71,155.4,928.27K,-0.03%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/21/2025,155.83,154.1,155.95,152.79,809.07K,0.19%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/20/2025,155.53,152.89,156.6,152,742.11K,0.83%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/19/2025,154.25,154.32,154.32,152.26,590.95K,-0.02%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/18/2025,154.28,156.74,156.82,152.89,701.58K,0.13%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/17/2025,154.08,153.35,155.97,152.95,836.24K,0.48%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/14/2025,153.35,152.14,153.84,150.25,1.15M,2.14%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/13/2025,150.13,147.15,152.77,147.15,1.74M,2.03%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/12/2025,147.15,144.78,148.71,144.22,1.94M,0.97%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/11/2025,145.74,145,146.91,144.04,973.35K,1.48%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/10/2025,143.61,145.84,148.02,142.51,1.68M,0.23%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/7/2025,143.28,142.67,144.8,141.2,926.88K,0.43%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/6/2025,142.67,144.47,146.7,142.47,909.87K,-2.29%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/5/2025,146.02,143.7,146.35,142.74,697.37K,2.15%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/4/2025,142.94,142.62,144.26,140.99,669.55K,1.23%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,3/3/2025,141.21,144.15,145.47,140.92,775.87K,-1.21%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/28/2025,142.94,139.71,143.8,138.59,1.19M,1.24%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/27/2025,141.19,139.25,143.7,138.45,988.11K,0.26%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/26/2025,140.82,138.42,141.64,137.82,392.00K,1.32%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/25/2025,138.99,138.99,140.77,137.05,475.08K,-0.51%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/24/2025,139.7,139.38,140.48,138.16,282.76K,0.73%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/21/2025,138.69,140.71,140.9,138.41,545.16K,-2.14%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/20/2025,141.73,139.98,142.25,139.88,654.65K,1.19%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/19/2025,140.06,140.3,140.53,138.41,447.95K,-0.50%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/18/2025,140.77,140.47,141.05,138.56,1.03M,1.77%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/14/2025,138.32,143.98,144.06,138.25,614.40K,-3.93%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/13/2025,143.98,142.85,144.27,141.48,404.07K,1.12%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/12/2025,142.38,141.64,143.04,140.71,553.29K,-0.28%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/11/2025,142.78,142.5,143.29,140.8,496.67K,-0.30%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/10/2025,143.21,143.76,143.77,141.66,875.15K,1.36%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/7/2025,141.29,142.76,142.76,140.94,560.52K,-0.32%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/6/2025,141.74,141.75,141.85,139.91,454.84K,0.04%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/5/2025,141.68,139.56,142.32,139.42,866.12K,2.91%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/4/2025,137.68,138.22,139.68,137.4,684.66K,0.42%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,2/3/2025,137.1,135.47,138.86,135.16,1.13M,0.84%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/31/2025,135.96,136.4,138.34,135.81,632.41K,-0.21%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/30/2025,136.24,133.81,137.76,133.46,775.28K,3.94%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/29/2025,131.07,130.78,132.27,130.05,1.18M,0.31%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/28/2025,130.66,129.36,130.97,129.05,433.72K,1.12%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/27/2025,129.21,128.28,129.75,127.2,507.59K,-0.62%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/24/2025,130.02,131.28,131.28,129.95,344.09K,0.46%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/23/2025,129.43,129,129.6,127.81,613.43K,-0.36%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/22/2025,129.9,131.46,131.97,129.58,532.80K,-0.58%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/21/2025,130.66,129.24,132.02,129.24,729.39K,3.88%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/17/2025,125.78,124.24,126.38,123.66,542.15K,0.78%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/16/2025,124.81,127.52,127.52,124.67,592.80K,-1.78%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/15/2025,127.07,128.04,128.1,126.21,437.42K,0.35%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/14/2025,126.63,124.33,126.81,124.28,358.02K,1.85%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/13/2025,124.33,125.92,125.92,123.88,618.26K,-2.13%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/10/2025,127.03,128.82,129.38,126.64,666.36K,-0.25%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/8/2025,127.35,123.68,127.63,123.5,1.03M,3.30%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/7/2025,123.28,122.82,125.61,122.25,821.97K,2.12%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/6/2025,120.72,122.59,123.2,120.67,689.80K,-1.38%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/3/2025,122.41,121.55,122.82,121.09,667.25K,1.06%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,1/2/2025,121.13,119.15,121.32,118.86,525.16K,3.01%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/31/2024,117.59,116.56,117.77,116.19,243.42K,0.54%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/30/2024,116.96,117.88,117.94,115.79,395.44K,-1.41%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/27/2024,118.63,117.59,118.84,116.57,399.67K,-0.31%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/26/2024,119,118.6,120.38,118.34,849.41K,0.19%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/24/2024,118.77,118,118.92,116.71,327.79K,1.13%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/23/2024,117.44,116.27,117.83,115.68,500.70K,1.06%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/20/2024,116.21,115.11,117.36,114.81,1.23M,0.91%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/19/2024,115.16,116.09,117.84,115,763.04K,-0.33%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/18/2024,115.54,118.67,120.08,115.03,579.16K,-2.97%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/17/2024,119.08,118,119.69,118,504.64K,-0.15%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/16/2024,119.26,119.48,120.61,118.64,516.37K,-0.17%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/13/2024,119.46,121,121.21,118.58,383.04K,-1.82%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/12/2024,121.67,122.5,122.96,121.24,524.70K,-2.23%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/11/2024,124.45,122.37,124.61,122.37,609.64K,2.09%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/10/2024,121.9,123.43,123.44,121.65,454.75K,-0.20%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/9/2024,122.15,122.84,125.46,121.89,399.18K,1.24%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/6/2024,120.65,122.96,123.14,120.09,658.21K,-2.33%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/5/2024,123.53,121.82,123.61,121.03,708.30K,0.97%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/4/2024,122.34,121.75,123.5,121.69,332.39K,-0.22%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/3/2024,122.61,122.16,124.21,122.16,1.63M,1.02%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,12/2/2024,121.37,122.68,122.68,121.1,329.38K,-1.02%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/29/2024,122.62,123.32,124.18,122.3,165.85K,-0.28%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/27/2024,122.96,123.61,124.5,122.17,335.02K,0.32%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/26/2024,122.57,121.34,122.97,119.25,1.26M,1.66%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/25/2024,120.57,120.2,121.29,119.8,757.67K,-2.52%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/22/2024,123.69,123.93,124.06,123.08,1.64M,0.37%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/21/2024,123.23,122.28,123.34,120.83,409.11K,1.47%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/20/2024,121.45,120.53,121.8,120.12,365.26K,0.16%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/19/2024,121.26,120.23,121.31,119.56,654.04K,2.36%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/18/2024,118.46,116.62,118.69,116.25,771.24K,3.96%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/15/2024,113.95,115.67,116.18,113.54,1.01M,-1.10%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/14/2024,115.22,113,115.87,112.7,820.20K,1.73%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/13/2024,113.26,115,115.57,113.23,735.15K,-1.49%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/12/2024,114.97,116.56,117.1,113.57,1.16M,-2.43%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/11/2024,117.83,119.16,119.85,115.91,1.28M,-3.77%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/8/2024,122.44,125.51,126.05,121.45,877.40K,-3.14%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/7/2024,126.41,128.22,129,124.71,1.23M,-4.37%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/6/2024,132.18,129.13,132.62,127.39,997.04K,-1.17%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/5/2024,133.75,132.36,134.07,131.44,752.93K,1.32%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/4/2024,132.01,132.05,132.49,130.39,366.19K,0.23%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,11/1/2024,131.71,133.5,133.72,131.56,509.79K,-0.72%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/31/2024,132.66,134.76,134.76,132.25,538.43K,-2.61%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/30/2024,136.21,137.18,137.18,134.73,427.81K,-0.69%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/29/2024,137.15,136.58,137.6,135.64,506.54K,0.86%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/28/2024,135.98,135.5,136.94,135.32,443.25K,0.27%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/25/2024,135.62,135.82,137.21,134.82,595.31K,-0.13%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/24/2024,135.8,136.28,136.84,133.41,834.12K,-0.29%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/23/2024,136.19,135.56,136.56,134.21,1.21M,0.15%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/22/2024,135.99,134.54,136.13,133.33,924.33K,2.46%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/21/2024,132.73,134.21,135.2,132.6,875.08K,0.45%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/18/2024,132.13,128,132.44,127.46,606.78K,3.89%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/17/2024,127.18,125.4,127.4,125.4,494.46K,1.41%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/16/2024,125.41,125.16,126.41,124.17,650.04K,0.97%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/15/2024,124.2,123.03,124.33,122.58,528.08K,0.28%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/14/2024,123.85,123.5,124.3,123,207.97K,0.23%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/11/2024,123.57,123.47,124.75,123.24,592.44K,0.55%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/10/2024,122.9,121.5,123.06,121.07,544.02K,1.68%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/9/2024,120.87,120.02,121.13,118.8,599.62K,0.24%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/8/2024,120.58,119.69,120.77,118.75,634.41K,0.15%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/7/2024,120.4,120.9,121.27,119.7,611.11K,-0.38%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/4/2024,120.86,121.21,121.67,119.72,1.04M,-0.70%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/3/2024,121.71,122.86,123.49,120.45,850.45K,-2.41%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/2/2024,124.71,125,125.25,123.52,668.04K,-0.31%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,10/1/2024,125.1,124.58,125.15,122.88,669.44K,0.68%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/30/2024,124.25,125.14,125.63,123.4,594.18K,-1.00%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/27/2024,125.51,128.41,128.58,125.05,647.19K,-2.52%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/26/2024,128.76,130.31,130.71,128.29,614.10K,-0.92%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/25/2024,129.96,128.17,130.2,127.58,914.36K,1.48%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/24/2024,128.06,127,128.92,126.38,413.71K,1.22%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/23/2024,126.52,128.49,128.93,126.43,735.82K,-1.43%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/20/2024,128.36,127.72,128.44,126.25,1.04M,1.70%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/19/2024,126.22,126.6,126.88,124.86,478.31K,1.85%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/18/2024,123.93,125,128.45,123.32,671.52K,-0.51%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/17/2024,124.56,124.04,125.44,123.24,443.17K,-0.30%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/16/2024,124.93,125.1,125.4,123.92,548.17K,-0.16%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/13/2024,125.13,126.74,127.23,124.9,632.68K,0.10%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/12/2024,125.01,122.15,125.93,122.15,536.95K,3.00%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/11/2024,121.37,120.85,121.68,119.4,278.33K,-0.12%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/10/2024,121.51,120.02,121.58,118.97,1.63M,0.90%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/9/2024,120.43,118.03,120.57,118.03,534.85K,2.16%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/6/2024,117.88,119.5,119.98,117.88,482.40K,-1.32%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/5/2024,119.46,120.63,120.9,118.72,644.14K,0.34%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/4/2024,119.06,118.5,120.03,118.27,485.52K,0.01%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,9/3/2024,119.05,121,121.59,118.85,728.22K,-2.54%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/30/2024,122.15,122.5,122.8,121.09,307.64K,-0.16%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/29/2024,122.35,122.93,124,122.27,246.02K,-0.04%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/28/2024,122.4,122.59,123.53,121.67,275.35K,-1.76%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/27/2024,124.59,123.29,124.68,122.46,305.54K,0.44%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/26/2024,124.05,124.38,124.9,122.87,253.98K,0.41%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/23/2024,123.54,123.09,124.33,122.37,279.80K,1.33%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/22/2024,121.92,123,123.02,120.98,421.14K,-1.96%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/21/2024,124.36,125,125.53,124.07,461.49K,-0.35%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/20/2024,124.8,124.46,125.63,123.72,602.29K,1.24%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/19/2024,123.27,121.79,123.73,121.62,597.95K,1.22%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/16/2024,121.79,120.5,122.46,119.47,537.64K,1.58%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/15/2024,119.89,117.88,121.58,117.86,904.42K,2.51%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/14/2024,116.95,117.74,118.64,113.95,2.37M,-6.42%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/13/2024,124.97,123.27,125.63,123.27,433.06K,0.85%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/12/2024,123.92,122.59,124.72,121.82,521.89K,2.32%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/9/2024,121.11,120.59,121.2,119.29,283.12K,1.19%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/8/2024,119.68,118.99,120.94,117.9,389.19K,1.29%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/7/2024,118.15,121.84,122.17,117.47,646.55K,-1.95%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/6/2024,120.5,120.78,122.37,119.73,616.76K,-0.23%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/5/2024,120.78,118.45,121.6,116.74,825.67K,-3.45%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/2/2024,125.1,128.95,129.07,124.05,819.90K,-1.55%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,8/1/2024,127.07,128.62,129.49,125.84,508.92K,-1.47%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,7/31/2024,128.96,129.65,130.22,127.89,603.39K,1.45%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,7/30/2024,127.12,125.71,127.7,125.01,448.44K,0.98%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,7/29/2024,125.89,124.83,126.19,123.78,384.34K,1.00%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,7/26/2024,124.64,125.67,126,124.27,434.97K,0.35%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,7/25/2024,124.21,122.77,125.45,122.47,489.34K,-1.16%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,7/24/2024,125.67,126,127.89,125.37,533.03K,0.69%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,7/23/2024,124.81,124.54,125.22,123.34,342.42K,0.47%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,7/22/2024,124.22,124.24,124.87,123.03,318.18K,-0.28%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,7/19/2024,124.57,123.46,125.57,123.21,450.21K,-1.24%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,7/18/2024,126.13,127.53,128,125.4,349.25K,-1.07%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,7/17/2024,127.5,131.49,131.69,127.19,582.14K,-2.76%
Franco Nevada,FNV,Productor de Metales,Minería,GOLD,United State,USD,NYSE,7/16/2024,131.12,128,131.17,126.56,685.00K,2.99%
